epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
932,187988,1.11685,0.49983,0.82517,0.93967,0.87461,0.94143,0.6445,1.09071,0.56621,0.8224,0.0007831,0.0007831,0.0007831
933,188185,1.11156,0.49884,0.82568,0.9401,0.87486,0.94151,0.6446,1.09081,0.56614,0.82244,0.0007732,0.0007732,0.0007732
934,188384,1.114,0.49941,0.82603,0.93896,0.8764,0.94149,0.64469,1.09083,0.56579,0.82247,0.0007633,0.0007633,0.0007633
935,188587,1.11869,0.50277,0.82613,0.93923,0.87638,0.94158,0.64475,1.09083,0.56548,0.8225,0.0007534,0.0007534,0.0007534
936,188792,1.11736,0.49944,0.82563,0.93938,0.87646,0.94164,0.64479,1.09085,0.5652,0.8225,0.0007435,0.0007435,0.0007435
937,189004,1.11208,0.50086,0.82686,0.93938,0.87645,0.94166,0.64478,1.09086,0.56503,0.82251,0.0007336,0.0007336,0.0007336
938,189204,1.10836,0.49744,0.82618,0.93932,0.87611,0.94166,0.64489,1.09088,0.56487,0.82253,0.0007237,0.0007237,0.0007237
939,189412,1.11769,0.50108,0.82538,0.9395,0.87556,0.94155,0.64475,1.09093,0.56464,0.82258,0.0007138,0.0007138,0.0007138
940,189608,1.11315,0.49972,0.82476,0.93943,0.87597,0.94155,0.64476,1.09088,0.56439,0.82256,0.0007039,0.0007039,0.0007039
941,189816,1.11242,0.49954,0.82384,0.93987,0.87566,0.94162,0.64482,1.09084,0.56431,0.82257,0.000694,0.000694,0.000694
942,190011,1.11009,0.49816,0.82597,0.94,0.87583,0.9417,0.6449,1.09081,0.56413,0.82256,0.0006841,0.0006841,0.0006841
943,190210,1.10561,0.49545,0.82417,0.94044,0.87583,0.94183,0.64494,1.09082,0.56402,0.82257,0.0006742,0.0006742,0.0006742
944,190412,1.10614,0.49357,0.82488,0.93988,0.87583,0.94189,0.64485,1.09078,0.56386,0.82258,0.0006643,0.0006643,0.0006643
945,190612,1.1108,0.49542,0.82542,0.94057,0.87576,0.94185,0.64493,1.09075,0.56376,0.82258,0.0006544,0.0006544,0.0006544
946,190815,1.11104,0.49844,0.8257,0.94092,0.87556,0.94188,0.64499,1.09073,0.56361,0.82258,0.0006445,0.0006445,0.0006445
947,191013,1.1081,0.49808,0.82437,0.9409,0.87543,0.94185,0.645,1.09079,0.56343,0.8226,0.0006346,0.0006346,0.0006346
948,191218,1.11695,0.49753,0.8253,0.94118,0.87529,0.94187,0.64515,1.09078,0.56332,0.82262,0.0006247,0.0006247,0.0006247
949,191420,1.10561,0.49259,0.82384,0.94147,0.87543,0.94183,0.6451,1.09078,0.56322,0.82266,0.0006148,0.0006148,0.0006148
950,191624,1.10254,0.49613,0.82576,0.94151,0.87534,0.94177,0.64508,1.09083,0.56312,0.82268,0.0006049,0.0006049,0.0006049
951,191824,1.10438,0.49383,0.8244,0.94124,0.87543,0.94181,0.64517,1.09086,0.56297,0.8227,0.000595,0.000595,0.000595
952,192026,1.09969,0.49154,0.82374,0.94109,0.87543,0.94182,0.64529,1.09087,0.56283,0.82271,0.0005851,0.0005851,0.0005851
953,192229,1.108,0.49567,0.82544,0.94157,0.87515,0.94191,0.64544,1.09092,0.56268,0.82272,0.0005752,0.0005752,0.0005752
954,192425,1.11301,0.49785,0.82544,0.94183,0.87488,0.94192,0.6453,1.09089,0.56248,0.82273,0.0005653,0.0005653,0.0005653
955,192626,1.10538,0.49664,0.82364,0.9419,0.87503,0.94194,0.64539,1.09089,0.56233,0.82272,0.0005554,0.0005554,0.0005554
956,192824,1.10227,0.49426,0.82424,0.94188,0.87515,0.94193,0.64538,1.09085,0.56221,0.8227,0.0005455,0.0005455,0.0005455
957,193024,1.10921,0.49413,0.82534,0.9417,0.87474,0.94182,0.64522,1.09083,0.56195,0.82269,0.0005356,0.0005356,0.0005356
958,193225,1.10575,0.49605,0.82576,0.94172,0.87474,0.94185,0.64538,1.09082,0.56176,0.82267,0.0005257,0.0005257,0.0005257
959,193424,1.10481,0.49578,0.82554,0.94081,0.87517,0.94195,0.64538,1.09082,0.56167,0.82265,0.0005158,0.0005158,0.0005158
960,193627,1.09851,0.49102,0.82361,0.94129,0.87515,0.94196,0.6454,1.09081,0.56144,0.82263,0.0005059,0.0005059,0.0005059
961,193834,1.10409,0.4965,0.8243,0.94142,0.87515,0.94202,0.6455,1.09082,0.56139,0.82263,0.000496,0.000496,0.000496
962,194042,1.10341,0.494,0.82391,0.94145,0.87515,0.94202,0.64547,1.09081,0.5613,0.82263,0.0004861,0.0004861,0.0004861
963,194247,1.11118,0.49833,0.82409,0.94178,0.87488,0.94209,0.64541,1.09081,0.56112,0.82263,0.0004762,0.0004762,0.0004762
964,194452,1.1068,0.4939,0.82376,0.94201,0.87462,0.94213,0.64533,1.09082,0.56103,0.82264,0.0004663,0.0004663,0.0004663
965,194654,1.10025,0.49249,0.82458,0.942,0.87434,0.942,0.6455,1.0908,0.56093,0.82262,0.0004564,0.0004564,0.0004564
966,194862,1.10294,0.49371,0.8238,0.942,0.87434,0.94204,0.64548,1.09081,0.56083,0.82262,0.0004465,0.0004465,0.0004465
967,195062,1.10371,0.4944,0.82409,0.9421,0.8742,0.94209,0.64562,1.09078,0.56065,0.8226,0.0004366,0.0004366,0.0004366
968,195263,1.10243,0.49244,0.8234,0.942,0.87443,0.94209,0.64575,1.09078,0.56046,0.82262,0.0004267,0.0004267,0.0004267
969,195467,1.09698,0.49171,0.82617,0.94224,0.87387,0.94201,0.64561,1.09076,0.56033,0.82263,0.0004168,0.0004168,0.0004168
970,195666,1.09011,0.48747,0.82282,0.94211,0.87401,0.94198,0.64554,1.09073,0.56007,0.82262,0.0004069,0.0004069,0.0004069
971,195868,1.10179,0.49331,0.82446,0.94198,0.87406,0.94208,0.64559,1.09069,0.55983,0.82261,0.000397,0.000397,0.000397
972,196071,1.09914,0.49075,0.82499,0.94237,0.87359,0.94209,0.64557,1.09069,0.55967,0.82261,0.0003871,0.0003871,0.0003871
973,196271,1.09724,0.49137,0.82403,0.94277,0.87346,0.94209,0.64558,1.0907,0.55959,0.8226,0.0003772,0.0003772,0.0003772
974,196468,1.10212,0.49085,0.8238,0.94253,0.87352,0.94196,0.6456,1.0907,0.55938,0.82259,0.0003673,0.0003673,0.0003673
975,196671,1.10285,0.49087,0.82358,0.94281,0.87352,0.94199,0.64553,1.09071,0.55926,0.82259,0.0003574,0.0003574,0.0003574
976,196873,1.09382,0.48543,0.82261,0.94228,0.87365,0.94197,0.64561,1.09068,0.5592,0.82258,0.0003475,0.0003475,0.0003475
977,197080,1.09051,0.4864,0.82395,0.94192,0.87379,0.942,0.64551,1.09069,0.55902,0.82257,0.0003376,0.0003376,0.0003376
978,197282,1.09238,0.48903,0.82367,0.94191,0.87365,0.94202,0.64543,1.09066,0.55878,0.82256,0.0003277,0.0003277,0.0003277
979,197485,1.09616,0.48943,0.82456,0.94182,0.87367,0.94179,0.64548,1.09065,0.55857,0.82255,0.0003178,0.0003178,0.0003178
980,197687,1.0907,0.48659,0.82393,0.94129,0.8742,0.94182,0.64551,1.09064,0.55833,0.82254,0.0003079,0.0003079,0.0003079
981,197886,1.10298,0.49131,0.82341,0.94182,0.87374,0.9418,0.6456,1.09064,0.55818,0.82254,0.000298,0.000298,0.000298
982,198087,1.09558,0.48911,0.82262,0.94195,0.87357,0.94181,0.6456,1.09064,0.55813,0.82253,0.0002881,0.0002881,0.0002881
983,198286,1.09976,0.49003,0.82295,0.9421,0.8738,0.94199,0.6456,1.09063,0.558,0.82253,0.0002782,0.0002782,0.0002782
984,198489,1.09629,0.48873,0.82279,0.9421,0.87377,0.94198,0.64554,1.0906,0.55777,0.82252,0.0002683,0.0002683,0.0002683
985,198692,1.09386,0.48921,0.82272,0.94236,0.87357,0.94198,0.64563,1.09052,0.5575,0.82248,0.0002584,0.0002584,0.0002584
986,198892,1.09388,0.4879,0.82388,0.94129,0.8741,0.94194,0.6457,1.09048,0.55727,0.82247,0.0002485,0.0002485,0.0002485
987,199087,1.09333,0.48662,0.82254,0.94143,0.87411,0.94192,0.6457,1.09044,0.55703,0.82245,0.0002386,0.0002386,0.0002386
988,199293,1.08595,0.48654,0.82466,0.94131,0.87406,0.94191,0.64571,1.09039,0.5569,0.82242,0.0002287,0.0002287,0.0002287
989,199501,1.09018,0.48602,0.82344,0.94233,0.87379,0.94167,0.64572,1.09037,0.55683,0.82241,0.0002188,0.0002188,0.0002188
990,199700,1.09157,0.48664,0.82279,0.94212,0.87379,0.94162,0.64573,1.09034,0.55671,0.82241,0.0002089,0.0002089,0.0002089
991,199900,1.05839,0.48238,0.82183,0.94262,0.87318,0.94161,0.64572,1.09038,0.55662,0.82239,0.000199,0.000199,0.000199
992,200102,1.04982,0.47928,0.81984,0.94263,0.8733,0.9417,0.64592,1.09041,0.5565,0.82237,0.0001891,0.0001891,0.0001891
993,200302,1.04566,0.47358,0.81797,0.94262,0.87315,0.94155,0.64592,1.09038,0.5564,0.82234,0.0001792,0.0001792,0.0001792
994,200498,1.03913,0.4722,0.81724,0.94248,0.87297,0.94152,0.6459,1.09038,0.55629,0.8223,0.0001693,0.0001693,0.0001693
995,200701,1.03601,0.46666,0.81879,0.94173,0.87365,0.94174,0.64591,1.09038,0.55605,0.82228,0.0001594,0.0001594,0.0001594
996,200902,1.03977,0.47067,0.81714,0.94169,0.87388,0.9418,0.646,1.09039,0.55582,0.82226,0.0001495,0.0001495,0.0001495
997,201103,1.03305,0.4673,0.81961,0.94214,0.87352,0.94168,0.64599,1.0904,0.55559,0.82224,0.0001396,0.0001396,0.0001396
998,201300,1.03629,0.46645,0.82005,0.9418,0.87332,0.94146,0.64597,1.09046,0.5554,0.82224,0.0001297,0.0001297,0.0001297
999,201497,1.02964,0.46368,0.81844,0.94209,0.87354,0.94158,0.64608,1.09049,0.55518,0.82223,0.0001198,0.0001198,0.0001198
1000,201699,1.03355,0.46569,0.81759,0.94214,0.87325,0.94149,0.64606,1.09052,0.555,0.82222,0.0001099,0.0001099,0.0001099
